syndra_id,id_type,id_value,source,license
SYN0000380,BRD,BRD-K05831461,lincs_2020,custom_non_commercial
SYN0000381,BRD,BRD-K06024458,lincs_2020,custom_non_commercial
SYN0000382,BRD,BRD-A33514596,lincs_2020,custom_non_commercial
SYN0000383,BRD,BRD-A61470182,lincs_2020,custom_non_commercial
SYN0000384,BRD,BRD-K60060639,lincs_2020,custom_non_commercial
SYN0000385,BRD,BRD-K93806173,lincs_2020,custom_non_commercial
SYN0000386,BRD,BRD-K41143549,lincs_2020,custom_non_commercial
SYN0000387,BRD,BRD-A85234536,lincs_2020,custom_non_commercial
SYN0000388,BRD,BRD-K83354763,lincs_2020,custom_non_commercial
SYN0000389,BRD,BRD-K76600340,lincs_2020,custom_non_commercial
SYN0000390,BRD,BRD-K59333713,lincs_2020,custom_non_commercial
SYN0000391,BRD,BRD-K88625236,lincs_2020,custom_non_commercial
SYN0000392,BRD,BRD-A48349196,lincs_2020,custom_non_commercial
SYN0000393,BRD,BRD-K58901278,lincs_2020,custom_non_commercial
SYN0000394,BRD,BRD-K69458799,lincs_2020,custom_non_commercial
SYN0000395,BRD,BRD-A65771317,lincs_2020,custom_non_commercial
SYN0000396,BRD,BRD-K39981244,lincs_2020,custom_non_commercial
SYN0000397,BRD,BRD-K87349682,lincs_2020,custom_non_commercial
SYN0000398,BRD,BRD-A91555231,lincs_2020,custom_non_commercial
SYN0000399,BRD,BRD-A39415247,lincs_2020,custom_non_commercial
SYN0000400,BRD,BRD-K31460632,lincs_2020,custom_non_commercial
SYN0000401,BRD,BRD-A51916548,lincs_2020,custom_non_commercial
SYN0000402,BRD,BRD-K89272762,lincs_2020,custom_non_commercial
SYN0000403,BRD,BRD-K68143200,lincs_2020,custom_non_commercial
SYN0000404,BRD,BRD-K43449605,lincs_2020,custom_non_commercial
SYN0000405,BRD,BRD-K42805893,lincs_2020,custom_non_commercial
SYN0000406,BRD,BRD-K86940927,lincs_2020,custom_non_commercial
SYN0000407,BRD,BRD-K05677083,lincs_2020,custom_non_commercial
SYN0000408,BRD,BRD-K50817623,lincs_2020,custom_non_commercial
SYN0000409,BRD,BRD-K28120222,lincs_2020,custom_non_commercial
SYN0000410,BRD,BRD-K82823804,lincs_2020,custom_non_commercial
SYN0000411,BRD,BRD-K43966364,lincs_2020,custom_non_commercial
SYN0000412,BRD,BRD-A93477898,lincs_2020,custom_non_commercial
SYN0000413,BRD,BRD-K67844266,lincs_2020,custom_non_commercial
SYN0000414,BRD,BRD-A66025870,lincs_2020,custom_non_commercial
SYN0000415,BRD,BRD-A15079084,lincs_2020,custom_non_commercial
SYN0000416,BRD,BRD-K68873215,lincs_2020,custom_non_commercial
SYN0000417,BRD,BRD-K99498722,lincs_2020,custom_non_commercial
SYN0000418,BRD,BRD-K60507178,lincs_2020,custom_non_commercial
SYN0000419,BRD,BRD-K47869605,lincs_2020,custom_non_commercial
SYN0000420,BRD,BRD-A16746338,lincs_2020,custom_non_commercial
SYN0000421,BRD,BRD-A94523291,lincs_2020,custom_non_commercial
SYN0000422,BRD,BRD-K09907482,lincs_2020,custom_non_commercial
SYN0000423,BRD,BRD-K92830582,lincs_2020,custom_non_commercial
SYN0000424,BRD,BRD-K11451237,lincs_2020,custom_non_commercial
SYN0000425,BRD,BRD-K04010869,lincs_2020,custom_non_commercial
SYN0000426,BRD,BRD-K82865713,lincs_2020,custom_non_commercial
SYN0000427,BRD,BRD-K48099440,lincs_2020,custom_non_commercial
SYN0000428,BRD,BRD-K02581333,lincs_2020,custom_non_commercial
SYN0000429,BRD,BRD-K20672254,lincs_2020,custom_non_commercial
SYN0000430,BRD,BRD-K10016611,lincs_2020,custom_non_commercial
SYN0000431,BRD,BRD-K36162096,lincs_2020,custom_non_commercial
SYN0000432,BRD,BRD-K13261168,lincs_2020,custom_non_commercial
SYN0000433,BRD,BRD-K26548821,lincs_2020,custom_non_commercial
SYN0000434,BRD,BRD-K13544237,lincs_2020,custom_non_commercial
SYN0000435,BRD,BRD-K65331431,lincs_2020,custom_non_commercial
SYN0000436,BRD,BRD-K46678324,lincs_2020,custom_non_commercial
SYN0000437,BRD,BRD-K23875128,lincs_2020,custom_non_commercial
SYN0000438,BRD,BRD-K75516118,lincs_2020,custom_non_commercial
SYN0000439,BRD,BRD-K65856711,lincs_2020,custom_non_commercial
SYN0000440,BRD,BRD-K29983336,lincs_2020,custom_non_commercial
SYN0000441,BRD,BRD-K81855038,lincs_2020,custom_non_commercial
SYN0000442,BRD,BRD-A49906757,lincs_2020,custom_non_commercial
SYN0000443,BRD,BRD-K21361524,lincs_2020,custom_non_commercial
SYN0000444,BRD,BRD-A47364545,lincs_2020,custom_non_commercial
SYN0000445,BRD,BRD-K84798689,lincs_2020,custom_non_commercial
SYN0000446,BRD,BRD-K96659869,lincs_2020,custom_non_commercial
SYN0000447,BRD,BRD-K58499478,lincs_2020,custom_non_commercial
SYN0000448,BRD,BRD-K99532291,lincs_2020,custom_non_commercial
SYN0000449,BRD,BRD-K50495309,lincs_2020,custom_non_commercial
SYN0000450,BRD,BRD-K97330509,lincs_2020,custom_non_commercial
SYN0000451,BRD,BRD-K40853697,lincs_2020,custom_non_commercial
SYN0000452,BRD,BRD-K66763349,lincs_2020,custom_non_commercial
SYN0000453,BRD,BRD-K54729176,lincs_2020,custom_non_commercial
SYN0000454,BRD,BRD-K11215326,lincs_2020,custom_non_commercial
SYN0000455,BRD,BRD-K50002132,lincs_2020,custom_non_commercial
SYN0000456,BRD,BRD-K05977823,lincs_2020,custom_non_commercial
SYN0000457,BRD,BRD-A64228451,lincs_2020,custom_non_commercial
SYN0000458,BRD,BRD-A42831637,lincs_2020,custom_non_commercial
SYN0000459,BRD,BRD-A28856712,lincs_2020,custom_non_commercial
SYN0000460,BRD,BRD-K79382620,lincs_2020,custom_non_commercial
SYN0000461,BRD,BRD-K26619122,lincs_2020,custom_non_commercial
SYN0000462,BRD,BRD-A11605036,lincs_2020,custom_non_commercial
SYN0000463,BRD,BRD-A92800748,lincs_2020,custom_non_commercial
SYN0000464,BRD,BRD-K49119234,lincs_2020,custom_non_commercial
SYN0000465,BRD,BRD-K50311478,lincs_2020,custom_non_commercial
SYN0000466,BRD,BRD-K10136726,lincs_2020,custom_non_commercial
SYN0000467,BRD,BRD-K41708980,lincs_2020,custom_non_commercial
SYN0000468,BRD,BRD-A92439610,lincs_2020,custom_non_commercial
SYN0000469,BRD,BRD-K68202742,lincs_2020,custom_non_commercial
SYN0000470,BRD,BRD-A19037878,lincs_2020,custom_non_commercial
SYN0000471,BRD,BRD-K36851334,lincs_2020,custom_non_commercial
SYN0000472,BRD,BRD-K38310698,lincs_2020,custom_non_commercial
SYN0000473,BRD,BRD-A84389633,lincs_2020,custom_non_commercial
SYN0000474,BRD,BRD-K03763695,lincs_2020,custom_non_commercial
SYN0000475,BRD,BRD-K03073752,lincs_2020,custom_non_commercial
SYN0000476,BRD,BRD-K09085930,lincs_2020,custom_non_commercial
SYN0000477,BRD,BRD-K58466974,lincs_2020,custom_non_commercial
SYN0000478,BRD,BRD-K41996876,lincs_2020,custom_non_commercial
SYN0000479,BRD,BRD-K47943470,lincs_2020,custom_non_commercial
SYN0000480,BRD,BRD-K40255344,lincs_2020,custom_non_commercial
SYN0000481,BRD,BRD-K01192156,lincs_2020,custom_non_commercial
SYN0000482,BRD,BRD-K67506692,lincs_2020,custom_non_commercial
SYN0000483,BRD,BRD-K08115555,lincs_2020,custom_non_commercial
SYN0000484,BRD,BRD-K57926513,lincs_2020,custom_non_commercial
SYN0000485,BRD,BRD-K76064317,lincs_2020,custom_non_commercial
SYN0000486,BRD,BRD-K68336408,lincs_2020,custom_non_commercial
SYN0000487,BRD,BRD-K49657628,lincs_2020,custom_non_commercial
SYN0000488,BRD,BRD-K34533029,lincs_2020,custom_non_commercial
SYN0000489,BRD,BRD-K43405658,lincs_2020,custom_non_commercial
SYN0000490,BRD,BRD-K07888196,lincs_2020,custom_non_commercial
SYN0000491,BRD,BRD-K72783841,lincs_2020,custom_non_commercial
SYN0000492,BRD,BRD-K14441456,lincs_2020,custom_non_commercial
SYN0000493,BRD,BRD-K03670461,lincs_2020,custom_non_commercial
SYN0000494,BRD,BRD-K87919739,lincs_2020,custom_non_commercial
SYN0000495,BRD,BRD-K17415526,lincs_2020,custom_non_commercial
SYN0000496,BRD,BRD-K59469039,lincs_2020,custom_non_commercial
SYN0000497,BRD,BRD-K60184833,lincs_2020,custom_non_commercial
SYN0000498,BRD,BRD-K11158509,lincs_2020,custom_non_commercial
SYN0000499,BRD,BRD-K53532120,lincs_2020,custom_non_commercial
SYN0000500,BRD,BRD-M57185017,lincs_2020,custom_non_commercial
SYN0000501,BRD,BRD-K66715657,lincs_2020,custom_non_commercial
SYN0000502,BRD,BRD-K61737877,lincs_2020,custom_non_commercial
SYN0000503,BRD,BRD-K62391742,lincs_2020,custom_non_commercial
SYN0000504,BRD,BRD-K93442924,lincs_2020,custom_non_commercial
SYN0000505,BRD,BRD-K60174629,lincs_2020,custom_non_commercial
SYN0000506,BRD,BRD-K28761384,lincs_2020,custom_non_commercial
SYN0000506,BRD,BRD-K00198051,lincs_2020,custom_non_commercial
SYN0000507,BRD,BRD-K53156626,lincs_2020,custom_non_commercial
SYN0000508,BRD,BRD-K41592905,lincs_2020,custom_non_commercial
SYN0000509,BRD,BRD-K78364995,lincs_2020,custom_non_commercial
SYN0000510,BRD,BRD-K43230258,lincs_2020,custom_non_commercial
SYN0000511,BRD,BRD-K41141507,lincs_2020,custom_non_commercial
SYN0000512,BRD,BRD-K91535048,lincs_2020,custom_non_commercial
SYN0000513,BRD,BRD-K94072573,lincs_2020,custom_non_commercial
SYN0000514,BRD,BRD-A56621826,lincs_2020,custom_non_commercial
SYN0000515,BRD,BRD-K24221957,lincs_2020,custom_non_commercial
SYN0000516,BRD,BRD-A78210457,lincs_2020,custom_non_commercial
SYN0000517,BRD,BRD-K12745498,lincs_2020,custom_non_commercial
SYN0000518,BRD,BRD-K70650177,lincs_2020,custom_non_commercial
SYN0000519,BRD,BRD-K23586533,lincs_2020,custom_non_commercial
SYN0000520,BRD,BRD-K67536197,lincs_2020,custom_non_commercial
SYN0000521,BRD,BRD-A86619021,lincs_2020,custom_non_commercial
SYN0000522,BRD,BRD-K66830666,lincs_2020,custom_non_commercial
SYN0000523,BRD,BRD-K57090026,lincs_2020,custom_non_commercial
SYN0000524,BRD,BRD-K94979336,lincs_2020,custom_non_commercial
SYN0000525,BRD,BRD-K43428468,lincs_2020,custom_non_commercial
SYN0000526,BRD,BRD-M07056525,lincs_2020,custom_non_commercial
SYN0000527,BRD,BRD-K51566491,lincs_2020,custom_non_commercial
SYN0000528,BRD,BRD-A02303741,lincs_2020,custom_non_commercial
SYN0000529,BRD,BRD-K03614649,lincs_2020,custom_non_commercial
SYN0000530,BRD,BRD-K71781559,lincs_2020,custom_non_commercial
SYN0000531,BRD,BRD-A02904414,lincs_2020,custom_non_commercial
SYN0000532,BRD,BRD-K58415648,lincs_2020,custom_non_commercial
SYN0000533,BRD,BRD-K83072125,lincs_2020,custom_non_commercial
SYN0000534,BRD,BRD-K40438627,lincs_2020,custom_non_commercial
SYN0000535,BRD,BRD-K51126930,lincs_2020,custom_non_commercial
SYN0000536,BRD,BRD-K36852164,lincs_2020,custom_non_commercial
SYN0000537,BRD,BRD-K39514895,lincs_2020,custom_non_commercial
SYN0000538,BRD,BRD-K10433727,lincs_2020,custom_non_commercial
SYN0000539,BRD,BRD-K77801455,lincs_2020,custom_non_commercial
SYN0000540,BRD,BRD-K56469794,lincs_2020,custom_non_commercial
SYN0000541,BRD,BRD-K63912037,lincs_2020,custom_non_commercial
SYN0000542,BRD,BRD-K89650689,lincs_2020,custom_non_commercial
SYN0000543,BRD,BRD-K33539506,lincs_2020,custom_non_commercial
SYN0000544,BRD,BRD-K86086888,lincs_2020,custom_non_commercial
SYN0000545,BRD,BRD-K11342801,lincs_2020,custom_non_commercial
SYN0000546,BRD,BRD-K92524823,lincs_2020,custom_non_commercial
SYN0000547,BRD,BRD-K30910725,lincs_2020,custom_non_commercial
SYN0000548,BRD,BRD-K59560948,lincs_2020,custom_non_commercial
SYN0000549,BRD,BRD-K04371719,lincs_2020,custom_non_commercial
SYN0000550,BRD,BRD-A42246453,lincs_2020,custom_non_commercial
SYN0000551,BRD,BRD-K80359388,lincs_2020,custom_non_commercial
SYN0000552,BRD,BRD-K36314834,lincs_2020,custom_non_commercial
SYN0000553,BRD,BRD-K25583354,lincs_2020,custom_non_commercial
SYN0000554,BRD,BRD-K99198579,lincs_2020,custom_non_commercial
SYN0000555,BRD,BRD-K84266230,lincs_2020,custom_non_commercial
SYN0000556,BRD,BRD-K29820234,lincs_2020,custom_non_commercial
SYN0000557,BRD,BRD-A23193246,lincs_2020,custom_non_commercial
SYN0000558,BRD,BRD-A84764193,lincs_2020,custom_non_commercial
SYN0000559,BRD,BRD-K20831543,lincs_2020,custom_non_commercial
SYN0000560,BRD,BRD-K81266242,lincs_2020,custom_non_commercial
SYN0000561,BRD,BRD-K15378071,lincs_2020,custom_non_commercial
SYN0000562,BRD,BRD-K38984040,lincs_2020,custom_non_commercial
SYN0000563,BRD,BRD-K44707028,lincs_2020,custom_non_commercial
SYN0000564,BRD,BRD-A53463743,lincs_2020,custom_non_commercial
SYN0000565,BRD,BRD-K21753319,lincs_2020,custom_non_commercial
SYN0000566,BRD,BRD-A23345137,lincs_2020,custom_non_commercial
SYN0000567,BRD,BRD-K56889360,lincs_2020,custom_non_commercial
SYN0000568,BRD,BRD-A57594599,lincs_2020,custom_non_commercial
SYN0000569,BRD,BRD-K56384677,lincs_2020,custom_non_commercial
SYN0000570,BRD,BRD-K65590822,lincs_2020,custom_non_commercial
SYN0000571,BRD,BRD-K68937492,lincs_2020,custom_non_commercial
SYN0000572,BRD,BRD-K07160586,lincs_2020,custom_non_commercial
SYN0000573,BRD,BRD-K91810283,lincs_2020,custom_non_commercial
SYN0000574,BRD,BRD-K38017028,lincs_2020,custom_non_commercial
SYN0000575,BRD,BRD-A63503250,lincs_2020,custom_non_commercial
SYN0000576,BRD,BRD-K07011015,lincs_2020,custom_non_commercial
SYN0000577,BRD,BRD-K22875057,lincs_2020,custom_non_commercial
SYN0000578,BRD,BRD-K80858297,lincs_2020,custom_non_commercial
SYN0000579,BRD,BRD-K57382977,lincs_2020,custom_non_commercial
SYN0000580,BRD,BRD-K92176613,lincs_2020,custom_non_commercial
SYN0000581,BRD,BRD-K14961381,lincs_2020,custom_non_commercial
SYN0000582,BRD,BRD-K81200901,lincs_2020,custom_non_commercial
SYN0000583,BRD,BRD-A12725272,lincs_2020,custom_non_commercial
SYN0000584,BRD,BRD-K70116387,lincs_2020,custom_non_commercial
SYN0000585,BRD,BRD-K36111748,lincs_2020,custom_non_commercial
SYN0000586,BRD,BRD-K72666100,lincs_2020,custom_non_commercial
SYN0000587,BRD,BRD-K83028309,lincs_2020,custom_non_commercial
SYN0000588,BRD,BRD-A96536816,lincs_2020,custom_non_commercial
SYN0000589,BRD,BRD-K09366011,lincs_2020,custom_non_commercial
SYN0000590,BRD,BRD-K68705041,lincs_2020,custom_non_commercial
SYN0000591,BRD,BRD-K69252983,lincs_2020,custom_non_commercial
SYN0000592,BRD,BRD-K91944762,lincs_2020,custom_non_commercial
SYN0000593,BRD,BRD-K01182779,lincs_2020,custom_non_commercial
SYN0000594,BRD,BRD-K21819164,lincs_2020,custom_non_commercial
SYN0000595,BRD,BRD-A36938160,lincs_2020,custom_non_commercial
SYN0000596,BRD,BRD-A50311610,lincs_2020,custom_non_commercial
SYN0000597,BRD,BRD-K30743633,lincs_2020,custom_non_commercial
SYN0000598,BRD,BRD-K39381259,lincs_2020,custom_non_commercial
SYN0000599,BRD,BRD-K43002773,lincs_2020,custom_non_commercial
SYN0000600,BRD,BRD-A50998626,lincs_2020,custom_non_commercial
SYN0000601,BRD,BRD-K39111395,lincs_2020,custom_non_commercial
SYN0000602,BRD,BRD-K70301465,lincs_2020,custom_non_commercial
SYN0000603,BRD,BRD-K45293975,lincs_2020,custom_non_commercial
SYN0000604,BRD,BRD-K78373679,lincs_2020,custom_non_commercial
SYN0000605,BRD,BRD-K65503129,lincs_2020,custom_non_commercial
SYN0000606,BRD,BRD-A29901043,lincs_2020,custom_non_commercial
SYN0000607,BRD,BRD-K68407802,lincs_2020,custom_non_commercial
SYN0000608,BRD,BRD-K42828737,lincs_2020,custom_non_commercial
SYN0000609,BRD,BRD-K84987553,lincs_2020,custom_non_commercial
SYN0000610,BRD,BRD-A12230535,lincs_2020,custom_non_commercial
SYN0000611,BRD,BRD-K00317371,lincs_2020,custom_non_commercial
SYN0000612,BRD,BRD-K64538373,lincs_2020,custom_non_commercial
SYN0000613,BRD,BRD-K89687904,lincs_2020,custom_non_commercial
SYN0000614,BRD,BRD-A67373739,lincs_2020,custom_non_commercial
SYN0000615,BRD,BRD-K16554956,lincs_2020,custom_non_commercial
SYN0000616,BRD,BRD-K96778649,lincs_2020,custom_non_commercial
SYN0000617,BRD,BRD-K29313308,lincs_2020,custom_non_commercial
SYN0000618,BRD,BRD-K76698671,lincs_2020,custom_non_commercial
SYN0000619,BRD,BRD-K69840642,lincs_2020,custom_non_commercial
SYN0000620,BRD,BRD-K83837640,lincs_2020,custom_non_commercial
SYN0000621,BRD,BRD-K04466929,lincs_2020,custom_non_commercial
SYN0000622,BRD,BRD-K12184916,lincs_2020,custom_non_commercial
SYN0000623,BRD,BRD-K40175214,lincs_2020,custom_non_commercial
SYN0000624,BRD,BRD-K68174511,lincs_2020,custom_non_commercial
SYN0000625,BRD,BRD-K64785675,lincs_2020,custom_non_commercial
SYN0000626,BRD,BRD-A36318220,lincs_2020,custom_non_commercial
SYN0000627,BRD,BRD-K13949769,lincs_2020,custom_non_commercial
SYN0000628,BRD,BRD-K15318909,lincs_2020,custom_non_commercial
SYN0000629,BRD,BRD-K96084870,lincs_2020,custom_non_commercial
SYN0000630,BRD,BRD-K45841694,lincs_2020,custom_non_commercial
SYN0000631,BRD,BRD-K51816706,lincs_2020,custom_non_commercial
SYN0000632,BRD,BRD-K59204667,lincs_2020,custom_non_commercial
SYN0000633,BRD,BRD-K61128465,lincs_2020,custom_non_commercial
SYN0000634,BRD,BRD-K30577245,lincs_2020,custom_non_commercial
SYN0000635,BRD,BRD-K53792571,lincs_2020,custom_non_commercial
SYN0000636,BRD,BRD-K61829047,lincs_2020,custom_non_commercial
SYN0000637,BRD,BRD-A39255369,lincs_2020,custom_non_commercial
SYN0000638,BRD,BRD-K78455053,lincs_2020,custom_non_commercial
SYN0000639,BRD,BRD-K39160765,lincs_2020,custom_non_commercial
SYN0000640,BRD,BRD-K97056771,lincs_2020,custom_non_commercial
SYN0000641,BRD,BRD-A00376169,lincs_2020,custom_non_commercial
SYN0000642,BRD,BRD-K70159787,lincs_2020,custom_non_commercial
SYN0000643,BRD,BRD-K78659596,lincs_2020,custom_non_commercial
SYN0000644,BRD,BRD-K08109215,lincs_2020,custom_non_commercial
SYN0000645,BRD,BRD-K26997899,lincs_2020,custom_non_commercial
SYN0000646,BRD,BRD-K54708045,lincs_2020,custom_non_commercial
SYN0000647,BRD,BRD-K10870738,lincs_2020,custom_non_commercial
SYN0000648,BRD,BRD-K63923597,lincs_2020,custom_non_commercial
SYN0000649,BRD,BRD-K09638361,lincs_2020,custom_non_commercial
SYN0000650,BRD,BRD-K69837166,lincs_2020,custom_non_commercial
SYN0000651,BRD,BRD-K17896185,lincs_2020,custom_non_commercial
SYN0000652,BRD,BRD-K09635314,lincs_2020,custom_non_commercial
SYN0000653,BRD,BRD-K04548931,lincs_2020,custom_non_commercial
SYN0000654,BRD,BRD-K99475619,lincs_2020,custom_non_commercial
SYN0000655,BRD,BRD-K08807999,lincs_2020,custom_non_commercial
SYN0000656,BRD,BRD-K93632104,lincs_2020,custom_non_commercial
SYN0000657,BRD,BRD-K45662124,lincs_2020,custom_non_commercial
SYN0000658,BRD,BRD-A80928489,lincs_2020,custom_non_commercial
SYN0000659,BRD,BRD-A16694057,lincs_2020,custom_non_commercial
SYN0000660,BRD,BRD-K24859147,lincs_2020,custom_non_commercial
SYN0000661,BRD,BRD-K17378184,lincs_2020,custom_non_commercial
SYN0000662,BRD,BRD-A71203467,lincs_2020,custom_non_commercial
SYN0000663,BRD,BRD-K00312224,lincs_2020,custom_non_commercial
SYN0000664,BRD,BRD-K40919711,lincs_2020,custom_non_commercial
SYN0000665,BRD,BRD-A18497530,lincs_2020,custom_non_commercial
SYN0000666,BRD,BRD-A96485169,lincs_2020,custom_non_commercial
SYN0000667,BRD,BRD-A65145453,lincs_2020,custom_non_commercial
SYN0000668,BRD,BRD-K26015241,lincs_2020,custom_non_commercial
SYN0000669,BRD,BRD-K25649279,lincs_2020,custom_non_commercial
SYN0000670,BRD,BRD-K41869275,lincs_2020,custom_non_commercial
SYN0000671,BRD,BRD-A33084410,lincs_2020,custom_non_commercial
SYN0000672,BRD,BRD-A55484088,lincs_2020,custom_non_commercial
SYN0000673,BRD,BRD-K95837862,lincs_2020,custom_non_commercial
SYN0000674,BRD,BRD-K30197592,lincs_2020,custom_non_commercial
SYN0000675,BRD,BRD-K75844781,lincs_2020,custom_non_commercial
SYN0000676,BRD,BRD-K62056274,lincs_2020,custom_non_commercial
SYN0000677,BRD,BRD-A31195449,lincs_2020,custom_non_commercial
SYN0000678,BRD,BRD-K94887716,lincs_2020,custom_non_commercial
SYN0000679,BRD,BRD-K26573499,lincs_2020,custom_non_commercial
SYN0000680,BRD,BRD-K72004355,lincs_2020,custom_non_commercial
SYN0000681,BRD,BRD-K64746805,lincs_2020,custom_non_commercial
SYN0000682,BRD,BRD-K65285700,lincs_2020,custom_non_commercial
SYN0000683,BRD,BRD-K34608650,lincs_2020,custom_non_commercial
SYN0000684,BRD,BRD-M66874015,lincs_2020,custom_non_commercial
SYN0000685,BRD,BRD-K76568384,lincs_2020,custom_non_commercial
SYN0000686,BRD,BRD-K20755323,lincs_2020,custom_non_commercial
SYN0000687,BRD,BRD-K27450477,lincs_2020,custom_non_commercial
SYN0000688,BRD,BRD-K01824921,lincs_2020,custom_non_commercial
SYN0000689,BRD,BRD-K62965247,lincs_2020,custom_non_commercial
SYN0000690,BRD,BRD-K05653692,lincs_2020,custom_non_commercial
SYN0000691,BRD,BRD-A87125127,lincs_2020,custom_non_commercial
SYN0000692,BRD,BRD-A18202423,lincs_2020,custom_non_commercial
SYN0000693,BRD,BRD-K30572193,lincs_2020,custom_non_commercial
SYN0000694,BRD,BRD-K60690191,lincs_2020,custom_non_commercial
SYN0000695,BRD,BRD-A11007541,lincs_2020,custom_non_commercial
SYN0000696,BRD,BRD-K50293352,lincs_2020,custom_non_commercial
SYN0000697,BRD,BRD-A15530910,lincs_2020,custom_non_commercial
SYN0000698,BRD,BRD-K30421593,lincs_2020,custom_non_commercial
SYN0000699,BRD,BRD-K16037980,lincs_2020,custom_non_commercial
SYN0000700,BRD,BRD-K43978949,lincs_2020,custom_non_commercial
SYN0000701,BRD,BRD-K19796430,lincs_2020,custom_non_commercial
SYN0000702,BRD,BRD-K07954936,lincs_2020,custom_non_commercial
SYN0000703,BRD,BRD-A79431551,lincs_2020,custom_non_commercial
SYN0000704,BRD,BRD-K06890060,lincs_2020,custom_non_commercial
SYN0000705,BRD,BRD-K48619321,lincs_2020,custom_non_commercial
SYN0000706,BRD,BRD-A47449001,lincs_2020,custom_non_commercial
SYN0000707,BRD,BRD-K43305603,lincs_2020,custom_non_commercial
SYN0000708,BRD,BRD-K60298136,lincs_2020,custom_non_commercial
SYN0000709,BRD,BRD-A55424491,lincs_2020,custom_non_commercial
SYN0000710,BRD,BRD-K36739687,lincs_2020,custom_non_commercial
SYN0000711,BRD,BRD-K76180386,lincs_2020,custom_non_commercial
SYN0000712,BRD,BRD-A67748489,lincs_2020,custom_non_commercial
SYN0000713,BRD,BRD-A63646118,lincs_2020,custom_non_commercial
SYN0000714,BRD,BRD-K09186807,lincs_2020,custom_non_commercial
SYN0000715,BRD,BRD-A45607610,lincs_2020,custom_non_commercial
SYN0000519,BRD,BRD-A43673346,lincs_2020,custom_non_commercial
SYN0000716,BRD,BRD-K53229386,lincs_2020,custom_non_commercial
SYN0000717,BRD,BRD-K01121114,lincs_2020,custom_non_commercial
SYN0000717,BRD,BRD-K83778500,lincs_2020,custom_non_commercial
